,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0.575,0.6225,0.5925,0.5725,0.615,0.4375,0.5475,0.63,0.6275,0.5275000000000001,0.6525000000000001,0.585,0.5825,0.51,0.605,0.5700000000000001,0.5925,0.635,0.615,0.615,0.5925,0.6025,0.63,0.615,0.51,0.2825,0.295,0.29,0.28,0.28500000000000003,0.305,0.2925,0.305,0.2825,0.31,0.315,0.2775,0.295,0.2925,0.3125,0.275,0.305,0.3,0.2825,0.3125,0.3125,0.29,0.2775,0.3075,0.28500000000000003
2,0.605,0.6583333333333333,0.645,0.5933333333333334,0.6733333333333333,0.3983333333333334,0.5499999999999999,0.6766666666666667,0.6866666666666666,0.525,0.6933333333333334,0.625,0.6116666666666667,0.5216666666666666,0.6483333333333333,0.61,0.6183333333333333,0.665,0.6583333333333333,0.6716666666666667,0.6150000000000001,0.63,0.6733333333333333,0.6166666666666667,0.515,0.20666666666666667,0.22999999999999998,0.21666666666666665,0.2066666666666667,0.20833333333333337,0.2383333333333333,0.235,0.23166666666666666,0.205,0.235,0.24,0.21833333333333335,0.2283333333333333,0.22666666666666666,0.22999999999999998,0.20000000000000004,0.23166666666666666,0.2383333333333333,0.20999999999999996,0.24333333333333332,0.24666666666666667,0.20833333333333334,0.20333333333333337,0.24166666666666667,0.2316666666666667
3,0.615,0.66625,0.66,0.59125,0.6799999999999999,0.365,0.5475,0.6950000000000001,0.70375,0.52375,0.71625,0.63125,0.61875,0.52125,0.6475,0.6012500000000001,0.62875,0.6825,0.675,0.6900000000000001,0.6212500000000001,0.6412500000000001,0.68625,0.62375,0.51625,0.1675,0.205,0.18874999999999997,0.17125,0.17125,0.20375,0.21125,0.19999999999999998,0.18,0.19,0.21,0.18,0.19999999999999998,0.19749999999999998,0.19499999999999998,0.18125000000000002,0.19624999999999998,0.2175,0.175,0.2175,0.2025,0.17625,0.16750000000000004,0.21625,0.20750000000000002
4,0.606,0.657,0.665,0.5820000000000001,0.6729999999999999,0.363,0.554,0.7010000000000001,0.6990000000000001,0.523,0.7100000000000001,0.6359999999999999,0.6140000000000001,0.518,0.6559999999999999,0.5920000000000001,0.624,0.704,0.687,0.6930000000000001,0.6130000000000001,0.6340000000000001,0.686,0.618,0.516,0.14500000000000002,0.178,0.173,0.156,0.14500000000000002,0.187,0.20400000000000001,0.187,0.16499999999999998,0.16499999999999998,0.185,0.155,0.174,0.16799999999999998,0.18,0.15700000000000003,0.186,0.20600000000000002,0.15599999999999997,0.187,0.178,0.149,0.14200000000000004,0.186,0.191
5,0.6041666666666666,0.6641666666666667,0.665,0.5708333333333334,0.6808333333333333,0.355,0.5516666666666667,0.7033333333333335,0.6958333333333333,0.5241666666666668,0.7116666666666668,0.6366666666666666,0.6241666666666666,0.5075,0.6574999999999999,0.5850000000000001,0.6325,0.7083333333333334,0.6891666666666668,0.6883333333333335,0.6208333333333335,0.6358333333333335,0.6925,0.6224999999999999,0.5108333333333334,0.13166666666666668,0.16666666666666666,0.15333333333333335,0.14833333333333334,0.13416666666666668,0.17583333333333337,0.19000000000000003,0.17083333333333336,0.15083333333333332,0.15083333333333332,0.17,0.14416666666666667,0.1608333333333333,0.15666666666666665,0.17,0.14333333333333334,0.17166666666666666,0.19166666666666665,0.14749999999999996,0.17583333333333337,0.1633333333333333,0.13916666666666666,0.13000000000000003,0.17333333333333334,0.17666666666666667
6,0.6214285714285713,0.6664285714285715,0.6778571428571428,0.5785714285714286,0.6835714285714286,0.3457142857142857,0.5507142857142858,0.7114285714285715,0.7142857142857143,0.5221428571428571,0.7164285714285715,0.6364285714285713,0.6307142857142857,0.5064285714285715,0.6664285714285713,0.5928571428571429,0.6407142857142857,0.71,0.6964285714285715,0.6992857142857144,0.6250000000000001,0.64,0.7021428571428572,0.6249999999999999,0.5235714285714287,0.12428571428571429,0.16,0.1435714285714286,0.14857142857142858,0.1242857142857143,0.16357142857142862,0.18500000000000003,0.16357142857142856,0.14285714285714285,0.13499999999999998,0.15785714285714286,0.1357142857142857,0.15357142857142855,0.14285714285714285,0.16285714285714287,0.135,0.16428571428571428,0.1842857142857143,0.13785714285714282,0.1692857142857143,0.15499999999999997,0.12928571428571428,0.11857142857142862,0.16214285714285714,0.16785714285714287
7,0.636875,0.68375,0.6900000000000001,0.5856250000000001,0.690625,0.339375,0.5543750000000001,0.71875,0.73125,0.5349999999999999,0.7262500000000001,0.6424999999999998,0.64375,0.520625,0.674375,0.6062500000000001,0.658125,0.724375,0.7043750000000001,0.7081250000000001,0.6393750000000001,0.64625,0.715625,0.6443749999999999,0.5362500000000001,0.11624999999999999,0.155625,0.13125,0.14125000000000001,0.11250000000000002,0.15437500000000004,0.180625,0.15687500000000001,0.135,0.12124999999999998,0.15125,0.1275,0.148125,0.13875,0.150625,0.12875,0.15312499999999998,0.176875,0.12874999999999998,0.15687500000000001,0.14562499999999998,0.11750000000000001,0.10875000000000004,0.15625,0.16312500000000002
8,0.6461111111111111,0.6911111111111111,0.6966666666666668,0.6011111111111112,0.6922222222222223,0.3333333333333333,0.5555555555555556,0.7255555555555556,0.7466666666666666,0.5322222222222222,0.7461111111111112,0.6555555555555554,0.6422222222222222,0.5244444444444444,0.6833333333333332,0.6016666666666668,0.6627777777777778,0.7266666666666667,0.7050000000000001,0.7183333333333334,0.6461111111111113,0.6533333333333333,0.7288888888888888,0.6505555555555556,0.5372222222222223,0.105,0.14555555555555555,0.12166666666666666,0.13055555555555556,0.1038888888888889,0.14611111111111116,0.1716666666666667,0.15222222222222223,0.12388888888888888,0.10999999999999999,0.14555555555555555,0.11555555555555556,0.1411111111111111,0.12833333333333333,0.14055555555555557,0.11722222222222221,0.14111111111111108,0.16944444444444445,0.1261111111111111,0.14222222222222222,0.13277777777777777,0.10611111111111111,0.10111111111111115,0.1461111111111111,0.1516666666666667
9,0.6575,0.7095,0.7120000000000001,0.621,0.7115,0.3285,0.567,0.7425,0.7629999999999999,0.5469999999999999,0.769,0.6759999999999999,0.651,0.5295,0.6975,0.6140000000000001,0.6809999999999999,0.741,0.716,0.7275,0.6615000000000001,0.6675,0.7505,0.6665000000000001,0.54,0.0945,0.14,0.11599999999999999,0.12150000000000001,0.09650000000000002,0.13800000000000004,0.16750000000000004,0.14700000000000002,0.11750000000000001,0.10099999999999998,0.14250000000000002,0.1055,0.137,0.124,0.134,0.10699999999999998,0.12999999999999995,0.165,0.12299999999999997,0.134,0.12049999999999998,0.0985,0.09600000000000004,0.142,0.14550000000000002
