,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0.585,0.5900000000000001,0.625,0.585,0.5625,0.5875,0.6125,0.6375,0.5825,0.6174999999999999,0.6275,0.6,0.605,0.63,0.62,0.585,0.5974999999999999,0.605,0.5974999999999999,0.605,0.625,0.62,0.5800000000000001,0.6425000000000001,0.6074999999999999,0.255,0.25,0.2525,0.2525,0.25,0.255,0.2525,0.255,0.2525,0.2575,0.255,0.2525,0.255,0.25,0.26,0.25,0.2525,0.25,0.2525,0.255,0.2525,0.2575,0.2525,0.2525,0.25
2,0.5916666666666667,0.63,0.6516666666666667,0.6316666666666667,0.5883333333333334,0.6283333333333333,0.6466666666666666,0.6716666666666665,0.5866666666666667,0.6416666666666666,0.6583333333333333,0.6383333333333333,0.645,0.6583333333333333,0.6699999999999999,0.615,0.6516666666666666,0.63,0.6466666666666666,0.64,0.6533333333333333,0.6666666666666666,0.5950000000000001,0.6933333333333334,0.6533333333333333,0.17166666666666666,0.17,0.17166666666666666,0.17166666666666666,0.16833333333333333,0.17166666666666666,0.17,0.17333333333333334,0.17,0.17333333333333334,0.17333333333333334,0.17,0.17166666666666666,0.16833333333333333,0.17666666666666667,0.16666666666666666,0.17166666666666666,0.16833333333333333,0.16833333333333333,0.17500000000000002,0.17,0.17166666666666666,0.16833333333333333,0.17166666666666666,0.16833333333333333
3,0.6025,0.635,0.65625,0.63,0.5962500000000001,0.6337499999999999,0.6287499999999999,0.66875,0.5925,0.63625,0.6625000000000001,0.63125,0.64875,0.6587500000000001,0.6612499999999999,0.615,0.6525,0.6212500000000001,0.65125,0.6487499999999999,0.645,0.65875,0.5975,0.69125,0.65625,0.12875,0.13125,0.13125,0.13125,0.12625,0.13375,0.13,0.13375,0.1275,0.1325,0.13375,0.13,0.13,0.1275,0.13625,0.12625,0.1325,0.1275,0.12625,0.13625,0.12875,0.13125,0.12625,0.13125,0.12625
4,0.6130000000000001,0.643,0.666,0.627,0.6020000000000001,0.6299999999999999,0.6399999999999999,0.6699999999999999,0.611,0.632,0.668,0.6359999999999999,0.659,0.669,0.6689999999999999,0.613,0.6479999999999999,0.635,0.648,0.6539999999999999,0.653,0.6619999999999999,0.611,0.6980000000000001,0.658,0.10500000000000001,0.10600000000000001,0.10500000000000001,0.10500000000000001,0.101,0.10900000000000001,0.10400000000000001,0.10900000000000001,0.10600000000000001,0.10900000000000001,0.10800000000000001,0.10600000000000001,0.10500000000000001,0.10300000000000001,0.11100000000000002,0.101,0.10800000000000001,0.10300000000000001,0.101,0.11000000000000001,0.10300000000000001,0.10600000000000001,0.10400000000000001,0.10600000000000001,0.101
5,0.6233333333333334,0.6575,0.6791666666666667,0.6358333333333334,0.6108333333333335,0.6408333333333333,0.6591666666666666,0.6833333333333332,0.6224999999999999,0.64,0.6766666666666667,0.6508333333333333,0.6758333333333333,0.6841666666666667,0.6825,0.6258333333333334,0.6566666666666666,0.6475,0.66,0.6608333333333333,0.6633333333333333,0.6783333333333332,0.6158333333333333,0.7166666666666668,0.6766666666666667,0.08750000000000001,0.09000000000000001,0.09000000000000001,0.08916666666666667,0.08416666666666667,0.09166666666666667,0.08666666666666667,0.09250000000000001,0.08916666666666667,0.09083333333333334,0.09250000000000001,0.09083333333333334,0.08833333333333333,0.08583333333333333,0.09250000000000001,0.08416666666666667,0.09083333333333334,0.08583333333333333,0.08416666666666667,0.09250000000000001,0.08583333333333333,0.08833333333333333,0.08750000000000001,0.08833333333333333,0.08416666666666667
6,0.6364285714285715,0.6707142857142857,0.6900000000000001,0.6492857142857142,0.6235714285714288,0.65,0.6699999999999999,0.6942857142857142,0.6357142857142856,0.6449999999999999,0.6900000000000001,0.6599999999999999,0.6907142857142857,0.6964285714285714,0.6907142857142857,0.635,0.6628571428571428,0.6557142857142857,0.6692857142857143,0.6799999999999999,0.6728571428571428,0.6807142857142857,0.6264285714285714,0.7271428571428572,0.6871428571428572,0.075,0.07714285714285715,0.07714285714285715,0.07642857142857143,0.07214285714285715,0.07857142857142858,0.07428571428571429,0.07928571428571429,0.07642857142857143,0.07785714285714286,0.07928571428571429,0.07785714285714286,0.07571428571428572,0.07357142857142858,0.08,0.07285714285714286,0.07857142857142858,0.07357142857142858,0.07214285714285715,0.07928571428571429,0.07357142857142858,0.07642857142857143,0.075,0.07571428571428572,0.07214285714285715
7,0.6375,0.676875,0.6893750000000001,0.6543749999999999,0.6225000000000002,0.65625,0.6675,0.689375,0.631875,0.6537499999999999,0.6893750000000001,0.6643749999999999,0.691875,0.700625,0.695,0.6368750000000001,0.6725,0.655,0.6749999999999999,0.6825,0.675625,0.683125,0.626875,0.7293750000000001,0.6950000000000001,0.06625,0.0675,0.0675,0.068125,0.063125,0.069375,0.065,0.07,0.068125,0.068125,0.069375,0.069375,0.066875,0.064375,0.07187500000000001,0.064375,0.06875,0.064375,0.063125,0.07,0.064375,0.0675,0.06625,0.06625,0.063125
8,0.6372222222222221,0.6772222222222222,0.6927777777777778,0.6561111111111111,0.6222222222222223,0.6505555555555556,0.6705555555555556,0.6883333333333332,0.6322222222222221,0.6549999999999999,0.6905555555555556,0.6605555555555555,0.6933333333333334,0.6994444444444444,0.6911111111111111,0.6327777777777778,0.6705555555555556,0.6583333333333334,0.6755555555555555,0.6816666666666666,0.6772222222222223,0.6827777777777777,0.6255555555555555,0.7311111111111113,0.6955555555555556,0.05888888888888889,0.06055555555555556,0.06055555555555556,0.061666666666666675,0.05611111111111111,0.06222222222222223,0.058333333333333334,0.06277777777777778,0.06277777777777778,0.061111111111111116,0.061666666666666675,0.06222222222222223,0.060000000000000005,0.05722222222222222,0.0638888888888889,0.05722222222222222,0.061111111111111116,0.05722222222222222,0.05666666666666667,0.06222222222222223,0.05722222222222222,0.06055555555555556,0.060000000000000005,0.059444444444444446,0.05611111111111111
9,0.6369999999999999,0.6805,0.6955,0.6615,0.6200000000000001,0.652,0.6765000000000001,0.6924999999999999,0.6395,0.659,0.6955,0.6655,0.6975,0.7025,0.6910000000000001,0.6325000000000001,0.6725,0.665,0.6764999999999999,0.6849999999999999,0.6845000000000001,0.688,0.6305,0.7325000000000002,0.7000000000000001,0.053000000000000005,0.05450000000000001,0.05450000000000001,0.05550000000000001,0.0505,0.05600000000000001,0.052500000000000005,0.05700000000000001,0.05700000000000001,0.05500000000000001,0.05650000000000001,0.05650000000000001,0.05450000000000001,0.051500000000000004,0.05850000000000001,0.051500000000000004,0.05550000000000001,0.051500000000000004,0.051500000000000004,0.05650000000000001,0.051500000000000004,0.05500000000000001,0.054000000000000006,0.053500000000000006,0.0505
10,0.6368181818181817,0.6836363636363636,0.6981818181818181,0.6695454545454546,0.6218181818181819,0.6568181818181819,0.6786363636363637,0.7,0.6454545454545454,0.6622727272727272,0.7013636363636363,0.6690909090909091,0.7009090909090909,0.7081818181818181,0.6959090909090909,0.6368181818181818,0.6749999999999999,0.6704545454545454,0.6799999999999998,0.6877272727272726,0.6904545454545455,0.694090909090909,0.6349999999999999,0.7390909090909091,0.7050000000000001,0.04818181818181819,0.04954545454545455,0.05,0.05090909090909091,0.045909090909090906,0.05136363636363637,0.04772727272727273,0.051818181818181826,0.05318181818181819,0.05045454545454546,0.05136363636363637,0.051818181818181826,0.04954545454545455,0.04681818181818182,0.05454545454545456,0.04681818181818182,0.052272727272727276,0.04681818181818182,0.04681818181818182,0.052727272727272734,0.04681818181818182,0.05,0.05045454545454546,0.049090909090909095,0.045909090909090906
